Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_25179,31,Female,83516,4,South,Widowed,2,Retired,670,7,0
CUST_25180,55,Male,85496,85,North,Married,4,Student,772,12,0
CUST_25181,31,Male,74672,36,North,Single,3,Retired,687,18,0
CUST_25182,22,Female,31623,25,West,Single,3,Student,626,7,0
CUST_25183,24,Female,28593,25,West,Single,4,Unemployed,604,7,0
CUST_25184,21,Female,98606,71,East,Single,1,Student,499,4,1
CUST_25185,66,Female,113106,6,South,Married,4,Student,720,16,0
CUST_25186,40,Female,136796,61,East,Divorced,4,Unemployed,487,9,0
CUST_25187,20,Female,21294,30,West,Single,4,Employed,309,19,0
CUST_25188,45,Male,101332,81,North,Divorced,3,Retired,465,7,0
CUST_25189,37,Female,63675,88,East,Single,2,Student,756,15,1
CUST_25190,31,Male,112774,30,North,Divorced,3,Student,563,19,0
CUST_25191,49,Female,141188,55,North,Widowed,3,Retired,788,15,0
CUST_25192,62,Female,99156,32,South,Divorced,2,Student,355,5,0
CUST_25193,44,Female,109237,54,East,Divorced,0,Employed,559,5,0
CUST_25194,30,Male,111799,83,West,Married,2,Unemployed,518,19,1
CUST_25195,45,Female,26810,67,East,Single,0,Retired,501,5,0
CUST_25196,28,Female,79781,55,East,Divorced,3,Employed,570,2,0
CUST_25197,44,Female,120484,59,North,Divorced,2,Employed,562,9,0
CUST_25198,34,Female,134707,22,East,Widowed,3,Unemployed,435,10,1
CUST_25199,60,Female,84328,38,West,Divorced,2,Employed,463,8,1
CUST_25200,33,Male,23426,15,North,Married,1,Employed,672,10,0
CUST_25201,45,Female,104149,27,South,Single,3,Employed,815,16,0
CUST_25202,66,Male,98587,48,West,Married,0,Employed,479,6,0
CUST_25203,38,Male,25231,6,South,Divorced,4,Unemployed,348,18,1
CUST_25204,20,Female,118896,5,West,Divorced,3,Unemployed,642,17,1
CUST_25205,29,Male,31581,15,West,Married,0,Retired,547,1,1
CUST_25206,33,Female,111919,63,West,Widowed,2,Employed,832,18,0
CUST_25207,28,Female,148987,91,South,Married,0,Employed,659,10,0
CUST_25208,59,Female,65085,63,South,Single,1,Employed,433,11,0
CUST_25209,55,Female,136287,76,West,Single,3,Retired,674,18,0
CUST_25210,62,Male,30347,3,South,Single,2,Retired,581,7,0
CUST_25211,54,Male,85785,91,East,Married,2,Unemployed,727,6,0
CUST_25212,40,Male,49999,92,West,Married,2,Employed,507,14,1
CUST_25213,36,Female,72757,99,North,Divorced,3,Unemployed,831,19,0
CUST_25214,28,Male,23707,38,South,Widowed,1,Unemployed,481,15,1
CUST_25215,57,Male,120630,81,East,Widowed,4,Employed,386,9,1
CUST_25216,30,Male,108366,60,South,Single,3,Retired,794,10,0
CUST_25217,57,Male,55268,76,North,Single,4,Employed,328,5,0
CUST_25218,22,Male,33934,35,East,Married,3,Student,576,18,1
CUST_25219,48,Male,69004,30,North,Divorced,0,Unemployed,344,19,0
CUST_25220,61,Male,22109,17,South,Divorced,0,Unemployed,606,6,0
CUST_25221,34,Female,78182,98,East,Single,2,Retired,505,18,0
CUST_25222,18,Female,43616,47,North,Married,3,Retired,543,10,0
CUST_25223,51,Female,129706,43,West,Divorced,3,Employed,342,5,0
CUST_25224,43,Male,129989,25,East,Single,3,Student,409,15,0
CUST_25225,57,Male,144003,6,South,Widowed,4,Retired,637,10,0
CUST_25226,47,Male,146140,15,North,Widowed,1,Unemployed,797,1,0
CUST_25227,66,Female,88714,62,West,Widowed,4,Unemployed,475,13,0
CUST_25228,57,Male,105786,86,South,Single,3,Employed,353,9,0
CUST_25229,35,Male,90206,16,West,Widowed,2,Retired,602,3,0
CUST_25230,65,Female,100274,5,South,Single,3,Retired,708,18,0
CUST_25231,53,Male,58105,23,North,Widowed,3,Student,720,3,0
CUST_25232,36,Male,145052,90,North,Divorced,1,Employed,312,11,1
CUST_25233,40,Female,79452,31,South,Single,2,Student,818,0,0
CUST_25234,56,Female,53849,21,North,Single,2,Unemployed,463,4,0
CUST_25235,54,Male,104490,45,South,Divorced,3,Employed,433,9,0
CUST_25236,38,Female,53126,18,West,Single,1,Student,779,8,1
CUST_25237,19,Male,108152,53,East,Divorced,2,Retired,401,6,1
CUST_25238,29,Female,20145,95,West,Married,2,Unemployed,823,12,0
CUST_25239,42,Female,113087,46,South,Single,3,Unemployed,769,1,1
CUST_25240,30,Male,139468,94,West,Widowed,3,Employed,372,15,0
CUST_25241,28,Male,121707,47,North,Single,3,Retired,554,19,1
CUST_25242,68,Male,36318,51,East,Married,0,Employed,478,18,0
CUST_25243,43,Male,122865,4,South,Single,4,Unemployed,848,13,0
CUST_25244,19,Male,74767,65,West,Divorced,4,Employed,771,13,0
CUST_25245,43,Female,101521,22,East,Divorced,3,Employed,825,2,1
CUST_25246,53,Male,47812,36,North,Widowed,4,Unemployed,331,14,1
CUST_25247,39,Male,41590,81,East,Divorced,0,Retired,470,7,0
CUST_25248,41,Female,71428,82,East,Single,3,Retired,822,15,0
CUST_25249,66,Female,123086,24,South,Widowed,4,Retired,591,15,0
CUST_25250,27,Male,73801,35,North,Married,1,Retired,713,6,1
CUST_25251,68,Female,64932,98,East,Divorced,2,Retired,368,19,0
CUST_25252,61,Female,23781,57,South,Divorced,0,Employed,475,5,0
CUST_25253,32,Male,101305,34,East,Single,0,Retired,411,10,0
CUST_25254,40,Female,41565,21,South,Single,4,Retired,780,16,1
CUST_25255,58,Male,110834,5,East,Widowed,1,Employed,407,12,0
CUST_25256,40,Female,73637,53,South,Single,3,Employed,524,14,0
CUST_25257,25,Male,69371,39,North,Divorced,0,Student,364,4,0
CUST_25258,35,Male,149543,40,East,Single,3,Unemployed,674,8,0
CUST_25259,20,Female,113353,34,West,Widowed,1,Retired,818,17,0
CUST_25260,53,Female,139018,45,West,Married,1,Employed,333,4,0
CUST_25261,19,Male,41256,96,East,Divorced,0,Retired,420,12,1
CUST_25262,24,Female,42399,37,South,Widowed,0,Unemployed,726,18,1
CUST_25263,67,Male,116189,9,East,Married,0,Unemployed,519,17,0
CUST_25264,35,Male,111733,33,West,Divorced,4,Unemployed,703,12,0
CUST_25265,29,Male,134616,59,West,Widowed,4,Retired,442,18,0
CUST_25266,49,Male,64884,36,South,Widowed,3,Student,354,3,1
CUST_25267,69,Male,70526,62,North,Married,1,Retired,611,6,0
CUST_25268,38,Male,142086,9,South,Married,1,Employed,508,2,0
CUST_25269,63,Male,54575,11,North,Widowed,4,Retired,738,4,1
CUST_25270,66,Male,24615,54,West,Married,2,Retired,589,18,0
CUST_25271,64,Male,99736,43,North,Widowed,2,Unemployed,653,10,0
CUST_25272,48,Female,77917,48,East,Married,0,Student,576,18,0
CUST_25273,39,Male,135684,6,West,Married,2,Employed,414,14,1
CUST_25274,50,Female,137334,58,North,Married,2,Unemployed,366,11,1
CUST_25275,58,Female,58146,13,West,Single,0,Student,587,15,1
CUST_25276,40,Male,60879,18,South,Widowed,2,Employed,657,3,1
CUST_25277,53,Female,21533,50,North,Divorced,3,Retired,455,3,0
CUST_25278,34,Female,130689,96,East,Widowed,0,Student,568,17,1
CUST_25279,41,Male,27171,55,West,Married,1,Student,645,4,0
CUST_25280,39,Male,37591,64,South,Married,3,Retired,574,16,0
CUST_25281,40,Female,76844,92,West,Widowed,1,Student,729,11,0
CUST_25282,48,Male,30317,36,North,Single,2,Retired,464,1,0
CUST_25283,20,Male,105365,73,East,Married,2,Student,401,1,0
CUST_25284,28,Male,144587,16,North,Widowed,4,Employed,327,12,0
CUST_25285,18,Male,143609,71,South,Widowed,2,Retired,608,14,0
CUST_25286,20,Male,61688,27,West,Married,3,Employed,796,7,1
CUST_25287,46,Female,101630,84,West,Widowed,4,Student,327,19,0
CUST_25288,48,Male,28823,37,West,Single,3,Unemployed,620,9,0
CUST_25289,26,Female,123354,72,West,Single,2,Retired,495,9,0
CUST_25290,67,Male,39178,36,North,Divorced,4,Retired,542,7,1
CUST_25291,44,Male,129293,14,East,Single,4,Retired,759,19,0
CUST_25292,53,Female,36200,37,South,Divorced,2,Student,539,4,0
CUST_25293,27,Male,42729,63,West,Divorced,4,Retired,330,18,0
CUST_25294,38,Male,56835,78,East,Married,2,Retired,350,16,1
CUST_25295,65,Female,147256,3,West,Widowed,0,Retired,440,19,0
CUST_25296,20,Female,63051,49,South,Married,1,Employed,424,3,0
CUST_25297,61,Male,129186,23,East,Single,4,Employed,823,0,0
CUST_25298,34,Female,31381,90,North,Single,2,Retired,753,12,1
CUST_25299,47,Male,55397,73,South,Single,2,Employed,528,3,1
CUST_25300,18,Male,31944,33,East,Widowed,1,Employed,754,7,0
CUST_25301,36,Female,46040,42,West,Single,0,Employed,662,4,0
CUST_25302,27,Male,113421,60,South,Widowed,0,Unemployed,490,4,1
CUST_25303,30,Female,84066,62,South,Married,1,Unemployed,303,8,0
CUST_25304,58,Female,83908,97,West,Widowed,1,Employed,433,9,1
CUST_25305,67,Female,144759,53,North,Widowed,4,Unemployed,653,8,1
CUST_25306,62,Female,44059,41,West,Widowed,4,Student,400,0,0
CUST_25307,57,Male,58416,26,North,Married,3,Unemployed,484,0,1
CUST_25308,54,Female,60396,35,South,Single,2,Retired,357,12,1
CUST_25309,44,Male,103225,14,East,Married,3,Retired,679,4,1
CUST_25310,67,Male,135140,83,North,Divorced,3,Retired,654,4,0
CUST_25311,47,Male,136296,19,West,Single,2,Retired,409,0,0
CUST_25312,55,Female,50563,69,West,Divorced,0,Retired,575,19,1
CUST_25313,66,Female,58170,10,South,Divorced,1,Student,463,14,0
CUST_25314,44,Male,72544,72,South,Widowed,2,Retired,321,17,0
CUST_25315,18,Male,58535,61,South,Widowed,3,Student,507,18,1
CUST_25316,28,Female,135357,24,East,Widowed,4,Retired,456,14,0
CUST_25317,28,Female,28755,29,North,Widowed,0,Retired,778,17,1
CUST_25318,52,Female,118804,69,South,Divorced,2,Employed,678,10,0
CUST_25319,43,Female,51226,40,East,Divorced,1,Retired,320,17,0
CUST_25320,31,Male,59537,85,East,Divorced,4,Unemployed,602,6,1
CUST_25321,27,Male,22382,8,East,Single,4,Student,487,0,0
CUST_25322,30,Male,137444,94,North,Married,3,Student,634,8,1
CUST_25323,24,Female,119369,90,South,Widowed,3,Student,538,19,0
CUST_25324,61,Female,52323,56,South,Single,3,Student,812,4,0
CUST_25325,66,Male,75064,66,South,Single,4,Student,758,3,1
CUST_25326,54,Female,89004,80,West,Widowed,4,Student,424,16,0
CUST_25327,20,Female,41311,5,North,Married,1,Employed,686,17,0
CUST_25328,24,Female,76628,91,North,Married,3,Employed,321,0,0
CUST_25329,60,Male,125676,59,South,Single,0,Student,401,13,0
CUST_25330,33,Male,122374,7,East,Single,2,Student,701,18,0
CUST_25331,25,Female,54666,5,West,Widowed,3,Student,374,5,0
CUST_25332,19,Male,78060,6,East,Widowed,4,Unemployed,803,0,0
CUST_25333,33,Female,110875,9,South,Single,4,Unemployed,787,15,0
CUST_25334,55,Female,55003,33,South,Married,2,Student,533,14,0
CUST_25335,67,Male,90459,49,West,Widowed,4,Retired,651,14,0
CUST_25336,51,Male,28615,69,South,Married,2,Retired,615,15,0
CUST_25337,48,Male,137948,59,North,Widowed,1,Employed,748,14,1
CUST_25338,57,Female,129613,8,East,Married,2,Employed,706,4,1
CUST_25339,61,Female,130906,84,South,Divorced,1,Unemployed,731,12,1
CUST_25340,31,Male,135617,96,West,Single,4,Student,421,6,0
CUST_25341,63,Female,99478,79,South,Widowed,3,Retired,557,2,0
CUST_25342,37,Male,62314,28,North,Married,0,Retired,469,5,0
CUST_25343,57,Male,101895,17,West,Widowed,1,Unemployed,597,6,1
CUST_25344,67,Female,122517,78,South,Single,1,Employed,756,15,0
CUST_25345,18,Male,34612,22,East,Widowed,2,Student,360,8,0
CUST_25346,67,Male,21640,21,South,Married,1,Unemployed,477,12,0
CUST_25347,36,Male,25936,11,East,Married,2,Employed,389,17,1
CUST_25348,35,Female,114657,3,North,Married,2,Unemployed,673,7,0
CUST_25349,36,Female,124628,89,West,Single,3,Student,340,5,0
CUST_25350,22,Female,53317,82,West,Divorced,0,Employed,661,1,1
CUST_25351,59,Female,26155,97,North,Married,4,Unemployed,442,10,0
CUST_25352,61,Male,93545,73,West,Married,4,Retired,453,18,0
CUST_25353,36,Male,111467,86,South,Single,1,Student,582,1,0
CUST_25354,33,Male,136959,79,East,Single,2,Employed,654,17,1
CUST_25355,31,Female,74931,15,East,Single,1,Unemployed,489,10,0
CUST_25356,35,Male,87294,64,North,Divorced,0,Unemployed,798,6,0
CUST_25357,33,Female,132761,96,West,Single,2,Unemployed,808,8,1
CUST_25358,20,Male,115626,70,North,Widowed,3,Retired,534,3,0
CUST_25359,29,Male,66681,47,East,Single,2,Retired,349,17,0
CUST_25360,57,Male,144926,91,West,Widowed,1,Student,604,12,1
CUST_25361,26,Female,102846,2,North,Single,0,Employed,822,7,1
CUST_25362,22,Female,128489,90,West,Single,0,Retired,604,14,0
CUST_25363,58,Male,28050,13,West,Widowed,2,Student,703,11,1
CUST_25364,60,Female,74199,73,East,Widowed,1,Retired,705,16,0
CUST_25365,32,Female,69225,57,South,Married,1,Student,376,19,0
CUST_25366,25,Female,80357,39,East,Married,0,Employed,728,6,0
CUST_25367,58,Female,129823,87,West,Widowed,0,Retired,750,8,0
CUST_25368,62,Female,21476,25,East,Single,4,Employed,452,18,1
CUST_25369,57,Female,74538,5,East,Single,0,Student,314,2,1
CUST_25370,43,Male,99631,8,West,Divorced,2,Unemployed,347,12,0
CUST_25371,24,Female,97812,69,West,Widowed,0,Student,590,19,0
CUST_25372,26,Male,102912,39,West,Married,2,Employed,689,5,0
CUST_25373,57,Male,62344,93,West,Single,0,Unemployed,662,3,0
CUST_25374,25,Female,148501,76,North,Widowed,0,Student,549,3,0
CUST_25375,49,Male,148834,99,North,Married,2,Employed,575,2,0
CUST_25376,68,Male,97093,86,South,Divorced,4,Retired,487,2,0
CUST_25377,57,Female,125189,50,South,Divorced,3,Student,748,3,0
CUST_25378,48,Female,39468,99,East,Divorced,2,Unemployed,587,4,1
CUST_25379,37,Female,51115,1,South,Married,2,Student,499,6,0
CUST_25380,27,Male,94582,62,South,Single,0,Retired,405,12,1
CUST_25381,31,Male,148351,48,East,Widowed,0,Student,649,16,0
CUST_25382,38,Female,66369,68,North,Single,3,Unemployed,755,6,1
CUST_25383,21,Female,92480,69,South,Married,1,Employed,351,19,0
CUST_25384,18,Male,43494,41,West,Married,3,Student,364,14,0
CUST_25385,25,Male,118105,17,North,Single,2,Student,313,2,1
CUST_25386,26,Female,33345,60,West,Single,0,Employed,624,15,0
CUST_25387,41,Female,65518,99,North,Married,1,Unemployed,785,2,0
CUST_25388,47,Female,118359,43,North,Widowed,2,Employed,497,15,1
CUST_25389,35,Male,51481,39,South,Married,2,Student,396,2,0
CUST_25390,55,Male,23411,40,West,Widowed,0,Student,833,11,1
CUST_25391,46,Female,122994,49,South,Single,0,Employed,375,17,1
CUST_25392,41,Male,77872,86,West,Married,4,Unemployed,805,6,0
CUST_25393,24,Female,65706,75,South,Widowed,1,Unemployed,365,12,0
CUST_25394,56,Female,124891,84,South,Married,4,Employed,662,1,0
CUST_25395,31,Female,39778,24,East,Single,0,Student,823,0,0
CUST_25396,46,Male,28123,5,South,Single,0,Student,766,17,0
CUST_25397,26,Male,36846,67,South,Widowed,1,Employed,797,1,0
CUST_25398,31,Male,63585,5,South,Single,0,Unemployed,309,18,1
CUST_25399,46,Female,134586,34,North,Widowed,3,Employed,442,4,0
CUST_25400,24,Female,32071,21,North,Widowed,4,Employed,633,8,1
CUST_25401,55,Female,80145,21,East,Widowed,1,Unemployed,808,2,0
CUST_25402,20,Male,87369,30,South,Married,3,Retired,395,19,0
CUST_25403,68,Female,143205,72,West,Married,3,Unemployed,545,18,0
CUST_25404,68,Male,105861,60,West,Widowed,3,Unemployed,487,1,0
CUST_25405,50,Male,64914,72,North,Widowed,1,Employed,497,11,0
CUST_25406,25,Female,30093,31,North,Divorced,2,Student,713,15,0
CUST_25407,40,Female,89666,14,West,Widowed,1,Student,783,4,0
CUST_25408,32,Male,48995,96,East,Married,2,Employed,419,1,0
CUST_25409,25,Male,146019,22,North,Widowed,1,Student,752,14,1
CUST_25410,65,Male,90230,63,West,Widowed,1,Retired,338,15,0
CUST_25411,33,Female,111753,71,South,Divorced,0,Unemployed,304,9,1
CUST_25412,61,Female,109135,89,South,Married,0,Student,431,1,0
CUST_25413,47,Male,86356,51,South,Divorced,1,Unemployed,848,19,1
CUST_25414,34,Female,98945,33,East,Divorced,0,Unemployed,650,4,0
CUST_25415,40,Female,21027,15,West,Divorced,1,Employed,778,15,1
CUST_25416,56,Male,22680,22,North,Married,0,Student,325,4,0
CUST_25417,43,Male,140395,84,South,Widowed,3,Retired,588,1,1
CUST_25418,20,Female,103364,97,North,Divorced,2,Retired,501,5,0
CUST_25419,18,Male,97200,91,North,Married,0,Retired,469,19,0
CUST_25420,34,Female,63624,8,East,Single,4,Unemployed,406,1,1
CUST_25421,19,Female,112407,57,North,Single,1,Employed,687,13,0
CUST_25422,35,Female,144236,78,South,Married,2,Unemployed,398,8,1
CUST_25423,65,Male,148866,47,South,Single,1,Retired,680,18,0
CUST_25424,28,Male,52696,88,South,Divorced,3,Student,694,18,0
CUST_25425,48,Female,126045,71,South,Married,2,Student,354,19,1
CUST_25426,49,Male,95689,43,West,Widowed,0,Student,383,10,0
CUST_25427,34,Male,136239,6,South,Divorced,2,Unemployed,649,12,1
CUST_25428,46,Female,74813,41,East,Married,2,Student,354,11,0
CUST_25429,57,Female,103294,8,East,Married,0,Unemployed,581,3,1
CUST_25430,47,Female,94546,77,West,Divorced,4,Unemployed,356,2,1
CUST_25431,62,Male,108139,43,South,Married,4,Employed,454,18,0
CUST_25432,40,Male,60351,25,North,Widowed,3,Student,471,10,0
CUST_25433,34,Female,109921,48,North,Divorced,3,Student,814,4,1
CUST_25434,47,Female,47937,45,South,Married,3,Employed,659,3,0
CUST_25435,45,Female,74654,38,West,Divorced,4,Employed,792,3,0
CUST_25436,46,Male,74891,67,North,Married,0,Employed,707,16,0
CUST_25437,23,Female,67842,24,North,Divorced,3,Employed,404,8,1
CUST_25438,64,Male,35935,5,East,Single,4,Unemployed,837,4,1
CUST_25439,24,Female,71976,90,East,Divorced,3,Unemployed,645,5,0
CUST_25440,66,Female,37076,65,West,Married,3,Student,659,14,1
CUST_25441,65,Male,133493,45,East,Married,0,Unemployed,642,7,1
CUST_25442,49,Female,93516,25,East,Married,4,Retired,591,1,0
CUST_25443,35,Male,20075,12,South,Married,0,Retired,776,11,0
CUST_25444,68,Male,23568,72,North,Single,3,Student,593,18,0
CUST_25445,41,Male,51395,2,West,Single,1,Student,349,7,0
CUST_25446,52,Female,52759,88,East,Divorced,1,Student,510,1,0
CUST_25447,24,Male,101130,46,East,Divorced,2,Retired,782,14,0
CUST_25448,63,Male,126243,46,West,Single,1,Student,754,8,0
CUST_25449,22,Male,126881,63,South,Widowed,4,Unemployed,734,13,0
CUST_25450,62,Female,21006,81,South,Single,1,Retired,555,15,0
CUST_25451,28,Female,93068,42,North,Widowed,3,Employed,681,9,0
CUST_25452,56,Male,146220,39,West,Married,1,Unemployed,746,3,0
CUST_25453,19,Female,31227,58,North,Single,3,Retired,592,6,0
CUST_25454,64,Male,117474,19,North,Widowed,4,Employed,584,4,0
CUST_25455,57,Female,133891,55,South,Married,4,Employed,639,1,1
CUST_25456,39,Male,118967,52,North,Widowed,2,Unemployed,627,11,1
CUST_25457,55,Male,65354,41,North,Single,3,Student,583,13,1
CUST_25458,46,Female,65955,96,South,Widowed,0,Unemployed,351,17,0
CUST_25459,38,Male,98592,43,South,Widowed,3,Employed,680,7,0
CUST_25460,57,Male,25551,53,West,Single,2,Retired,426,16,0
CUST_25461,68,Male,77807,39,South,Widowed,2,Student,710,11,0
CUST_25462,33,Female,119293,96,East,Divorced,4,Employed,617,16,0
CUST_25463,66,Male,37471,36,West,Single,2,Employed,455,2,1
CUST_25464,47,Male,92444,12,South,Widowed,2,Employed,607,11,0
CUST_25465,49,Female,97455,39,South,Widowed,4,Employed,312,15,0
CUST_25466,34,Female,87109,67,East,Single,4,Employed,627,9,0
CUST_25467,41,Male,120136,62,South,Married,3,Employed,319,14,0
CUST_25468,53,Female,87197,49,North,Divorced,0,Employed,551,17,0
CUST_25469,55,Female,141091,35,East,Single,4,Employed,559,9,0
CUST_25470,58,Male,136460,15,West,Single,0,Student,558,11,0
CUST_25471,35,Female,117364,52,North,Single,2,Student,775,17,1
CUST_25472,33,Male,122433,78,North,Single,3,Retired,596,11,0
CUST_25473,47,Female,147811,8,North,Married,2,Employed,329,13,0
CUST_25474,44,Female,134420,92,West,Single,2,Student,588,18,0
CUST_25475,49,Female,127626,79,East,Divorced,2,Employed,662,17,0
CUST_25476,20,Female,22200,48,East,Widowed,4,Student,678,14,0
CUST_25477,69,Male,87632,82,North,Married,0,Employed,641,19,0
CUST_25478,53,Male,43913,64,North,Widowed,4,Student,412,0,0
CUST_25479,60,Female,43367,51,North,Married,2,Employed,412,17,0
CUST_25480,54,Male,129421,55,East,Married,0,Retired,332,13,1
CUST_25481,27,Male,48213,31,West,Single,2,Employed,496,7,1
CUST_25482,23,Female,62153,75,South,Single,2,Student,445,13,0
CUST_25483,69,Female,50413,95,North,Divorced,0,Student,526,3,0
CUST_25484,33,Female,29982,69,South,Divorced,4,Student,663,1,0
CUST_25485,46,Male,73591,84,North,Single,0,Student,377,10,1
CUST_25486,51,Female,76427,69,North,Divorced,3,Employed,427,9,0
CUST_25487,60,Male,23939,47,West,Single,1,Employed,448,8,0
CUST_25488,57,Male,53460,23,North,Married,2,Unemployed,520,18,1
CUST_25489,58,Female,91091,55,East,Widowed,1,Employed,456,10,0
CUST_25490,26,Female,82587,22,East,Single,1,Employed,414,9,1
CUST_25491,37,Male,110991,5,North,Widowed,1,Employed,438,19,1
CUST_25492,27,Male,146913,24,North,Married,4,Employed,500,12,0
CUST_25493,30,Male,138927,23,North,Single,1,Retired,807,14,0
CUST_25494,18,Female,94363,94,South,Married,3,Retired,818,19,0
CUST_25495,27,Female,86751,19,West,Divorced,3,Retired,473,6,0
CUST_25496,26,Female,69165,83,North,Single,3,Unemployed,516,12,1
CUST_25497,49,Male,101701,61,North,Single,3,Retired,706,9,0
CUST_25498,64,Male,68284,62,South,Single,2,Retired,392,11,1
CUST_25499,42,Male,107085,35,West,Married,4,Retired,799,10,1
CUST_25500,61,Male,144559,2,West,Married,2,Retired,774,15,1
CUST_25501,67,Male,120280,82,East,Widowed,1,Student,352,5,0
CUST_25502,48,Male,37879,69,East,Divorced,2,Retired,594,16,0
CUST_25503,24,Female,24553,44,North,Divorced,0,Retired,715,13,1
CUST_25504,29,Female,141224,84,North,Divorced,4,Employed,720,15,0
CUST_25505,63,Female,39585,2,North,Married,2,Employed,387,8,0
CUST_25506,40,Male,140726,38,East,Widowed,4,Employed,375,1,0
CUST_25507,40,Female,74638,94,South,Widowed,3,Student,424,6,1
CUST_25508,68,Female,36734,14,North,Married,3,Unemployed,568,0,1
CUST_25509,66,Male,77119,28,South,Single,1,Student,536,18,0
CUST_25510,45,Male,101619,81,South,Married,1,Student,611,17,0
CUST_25511,32,Female,122383,15,North,Widowed,3,Employed,517,3,0
CUST_25512,44,Male,39411,38,North,Married,3,Retired,776,16,0
CUST_25513,67,Male,39435,41,North,Single,3,Student,745,8,1
CUST_25514,37,Female,74836,9,East,Married,1,Unemployed,776,16,0
CUST_25515,38,Female,130383,8,East,Single,4,Employed,659,2,0
CUST_25516,63,Male,61749,11,South,Widowed,2,Employed,620,0,0
CUST_25517,69,Male,41663,16,North,Married,0,Employed,364,12,1
CUST_25518,60,Female,62802,13,North,Married,0,Student,447,19,0
CUST_25519,55,Female,130908,30,West,Married,3,Retired,626,18,1
CUST_25520,46,Male,76027,94,East,Single,3,Unemployed,400,4,0
CUST_25521,20,Male,78261,77,South,Married,4,Retired,740,0,0
CUST_25522,24,Male,59046,83,North,Widowed,2,Student,805,1,0
CUST_25523,29,Male,140834,84,East,Single,4,Employed,479,10,0
CUST_25524,36,Male,84166,12,South,Married,2,Student,426,11,0
CUST_25525,39,Male,140333,87,West,Divorced,1,Retired,620,0,1
CUST_25526,64,Female,66161,43,West,Widowed,3,Student,427,4,0
CUST_25527,52,Male,127703,9,North,Single,0,Retired,527,16,1
CUST_25528,49,Male,20671,63,South,Divorced,0,Employed,457,9,0
CUST_25529,67,Female,52427,75,East,Widowed,0,Unemployed,617,10,0
CUST_25530,24,Male,93765,51,North,Single,3,Unemployed,519,2,1
CUST_25531,35,Female,59832,16,West,Married,0,Unemployed,631,6,1
CUST_25532,31,Male,22441,16,West,Married,1,Retired,392,19,1
CUST_25533,47,Male,86886,3,North,Single,0,Retired,659,10,1
CUST_25534,68,Female,142078,44,North,Widowed,1,Employed,368,13,1
CUST_25535,29,Male,137336,23,East,Widowed,4,Student,783,17,0
CUST_25536,51,Male,47328,51,North,Widowed,0,Unemployed,647,19,0
CUST_25537,38,Female,114486,18,South,Widowed,4,Unemployed,328,19,1
CUST_25538,61,Male,93322,15,East,Widowed,0,Retired,550,1,0
CUST_25539,19,Male,149335,64,East,Married,3,Retired,348,10,0
CUST_25540,54,Male,104675,51,West,Married,3,Unemployed,699,14,0
CUST_25541,44,Male,98898,44,East,Divorced,4,Student,689,2,0
CUST_25542,26,Female,36767,82,South,Single,2,Retired,510,7,0
CUST_25543,63,Female,125955,38,West,Widowed,3,Employed,544,7,0
CUST_25544,66,Female,116946,66,North,Divorced,4,Student,584,17,0
CUST_25545,61,Female,82723,16,South,Divorced,4,Student,419,3,1
CUST_25546,60,Male,51096,98,North,Widowed,3,Unemployed,539,7,1
CUST_25547,46,Female,41942,57,North,Divorced,3,Retired,679,0,0
CUST_25548,41,Male,126229,30,North,Divorced,4,Retired,519,0,1
CUST_25549,35,Female,115103,47,North,Single,3,Employed,780,19,0
CUST_25550,24,Male,137328,52,East,Widowed,4,Employed,401,14,0
CUST_25551,26,Female,50335,17,South,Widowed,4,Student,382,14,1
CUST_25552,50,Female,140689,23,East,Divorced,0,Employed,595,9,0
CUST_25553,29,Male,105031,41,North,Single,4,Employed,412,12,0
CUST_25554,28,Male,93874,27,South,Married,3,Retired,693,9,0
CUST_25555,64,Male,147564,86,North,Married,4,Student,537,2,0
CUST_25556,36,Male,124980,2,South,Widowed,1,Retired,693,12,0
CUST_25557,40,Male,104882,2,West,Divorced,4,Employed,587,10,0
CUST_25558,36,Female,126190,74,East,Single,2,Retired,630,6,0
CUST_25559,62,Male,127651,64,East,Divorced,1,Retired,439,12,0
CUST_25560,54,Female,106333,68,East,Married,3,Retired,300,14,0
CUST_25561,54,Female,68731,30,East,Divorced,2,Student,493,7,0
CUST_25562,40,Male,38569,83,West,Divorced,2,Unemployed,477,10,0
CUST_25563,32,Female,36849,60,East,Widowed,0,Retired,333,11,0
CUST_25564,68,Female,28911,5,East,Widowed,2,Employed,329,12,0
CUST_25565,67,Male,78332,38,South,Single,4,Student,487,12,0
CUST_25566,54,Female,103392,50,South,Divorced,3,Employed,662,11,0
CUST_25567,19,Female,142131,86,East,Divorced,1,Student,377,2,0
CUST_25568,26,Male,53443,36,South,Widowed,1,Employed,652,18,0
CUST_25569,47,Female,71745,33,North,Married,1,Employed,467,4,1
CUST_25570,37,Male,35672,75,North,Married,2,Unemployed,540,6,1
CUST_25571,26,Male,30163,37,North,Divorced,3,Retired,450,13,0
CUST_25572,28,Female,67553,2,East,Married,0,Retired,334,2,0
CUST_25573,19,Female,114797,66,West,Single,1,Employed,423,7,0
CUST_25574,52,Male,34387,97,East,Single,0,Unemployed,709,6,0
